7,1207
7,1209
7,1547
7,1187
7,1290
5,93
7,1051
7,1017
7,1632
5,484
7,1491
5,160
5,733
7,1681
5,475
5,742
5,787
7,1805
5,281
5,5
5,101
5,545
5,155
5,17
5,755
7,1998
5,846
7,1099
5,591
7,1952
5,328
7,1215
7,1909
5,621
5,349
7,1092
7,1702
5,718
7,1638
7,1562
7,1179
7,1463
5,397
5,771
5,810
5,996
7,1059
5,285
5,671
7,1367
5,598
7,1886
5,577
7,1554
5,453
5,500
5,849
5,97
7,1360
7,1639
7,1026
5,885
5,757
5,611
7,1807
7,1887
7,1649
5,582
7,1585
7,1306
7,1931
7,1464
5,547
7,1781
5,919
5,620
5,40
7,1856
7,1814
7,1482
7,1737
7,1937
7,1905
7,1728
5,387
7,1301
7,1833
7,1896
5,470
5,56
7,1310
7,1455
5,252
7,1160
5,495
5,760
5,309
7,1780
7,1428
7,1473
5,425
5,585
7,1875
7,1109
7,1540
5,296
5,62
7,1108
7,1286
7,1778
7,1804
7,1432
7,1996
7,1773
7,1490
5,247
7,1239
7,1112
5,556
5,807
5,855
5,50
5,939
5,502
7,1161
5,231
7,1976
7,1584
5,912
5,703
5,468
5,12
7,1158
5,845
5,369
7,1606
5,368
5,361
7,1512
7,1738
7,1954
5,831
7,1483
5,672
5,894
5,256
7,1784
5,711
5,473
5,255
7,1993
7,1779
7,1262
5,756
5,278
7,1354
7,1822
5,84
7,1300
7,1535
7,1519
5,514
5,305
5,272
7,1121
5,462
5,417
7,1798
5,890
7,1847
7,1494
5,189
5,786
7,1423
7,1861
7,1257
5,529
5,763
7,1165
7,1238
7,1325
7,1522
5,429
5,246
7,1399
5,748
7,1469
7,1559
7,1788
7,1410
5,353
5,866
5,146
7,1988
5,759
7,1382
5,301
5,223
5,655
7,1548
7,1771
7,1769
5,639
5,339
7,1841
5,552
5,236
5,653
5,206
7,1292
7,1357
5,388
5,469
7,1579
7,1703
7,1656
7,1910
5,617
7,1033
7,1919
5,540
5,304
5,618
5,307
5,302
7,1707
7,1221
5,663
7,1416
7,1972
7,1701
7,1684
7,1361
7,1274
7,1472
5,170
7,1302
5,351
7,1036
7,1225
7,1373
5,560
5,385
7,1678
5,851
7,1259
5,298
7,1714
7,1129
5,599
7,1251
5,492
5,815
5,731
7,1706
7,1365
5,108
7,1449
7,1904
7,1596
5,477
5,813
5,225
7,1501
5,290
7,1166
7,1729
7,1375
7,1147
5,743
7,1607
7,1659
7,1319
7,1665
5,180
7,1615
5,407
7,1072
7,1459
7,1329
7,1848
5,698
7,1783
5,865
5,382
5,98
5,989
5,188
7,1713
5,435
7,1624
5,140
7,1496
5,795
5,578
7,1724
5,211
5,39
5,941
7,1003
7,1733
7,1237
5,29
5,58
7,1669
7,1920
5,889
5,283
5,970
5,600
7,1666
7,1182
5,201
7,1150
7,1031
5,421
7,1643
5,985
5,459
5,910
5,114
7,1526
7,1834
7,1352
7,1989
7,1504
5,603
5,194
5,293
7,1123
5,796
7,1437
5,14
7,1050
5,780
7,1525
5,729
7,1892
7,1546
5,149
7,1970
5,297
5,389
7,1726
5,623
7,1697
7,1189
5,754
5,844
5,26
7,1633
7,1412
7,1938
5,736
7,1997
7,1493
7,1889
5,745
5,352
7,1792
7,1429
7,1407
7,1205
5,805
5,450
5,341
5,656
7,1488
5,476
5,68
5,159
7,1995
7,1298
7,1193
5,430
5,648
5,214
5,700
5,217
5,113
7,1255
5,262
7,1305
5,893
5,415
7,1719
7,1774
5,118
5,525
5,657
5,457
7,1599
5,86
7,1717
5,250
5,944
7,1874
5,922
7,1878
5,354
7,1291
5,928
5,420
7,1444
7,1118
7,1441
7,1675
5,782
7,1476
7,1968
5,821
7,1353
5,336
5,902
7,1582
7,1468
5,25
7,1750
5,951
5,949
7,1317
5,268
7,1141
5,973
7,1276
7,1101
5,573
7,1637
5,11
5,843
7,1079
5,512
5,637
5,992
5,245
5,30
7,1863
5,226
7,1652
7,1916
5,594
7,1817
7,1739
5,204
7,1116
5,444
5,632
7,1825
7,1140
7,1461
7,1933
7,1086
5,568
5,541
5,104
5,44
5,90
5,229
5,343
5,123
7,1873
5,641
5,953
5,276
5,740
7,1650
7,1481
5,938
5,79
7,1940
5,65
7,1105
5,340
5,493
5,1000
5,474
5,491
7,1328
7,1227
7,1935
7,1645
5,164
5,790
7,1533
5,709
7,1791
7,1553
7,1194
7,1389
7,1414
7,1002
5,464
7,1969
7,1835
5,551
5,920
7,1125
5,427
5,494
7,1287
5,213
7,1897
5,41
5,253
7,1868
7,1421
5,586
7,1186
5,616
5,825
5,777
7,1074
7,1979
5,466
5,546
5,95
5,115
7,1294
7,1236
5,396
7,1260
5,127
7,1895
5,744
5,418
7,1710
5,625
5,207
7,1089
7,1016
5,461
7,1943
5,479
5,463
7,1349
5,768
5,666
7,1824
5,654
5,798
5,259
7,1446
5,875
7,1091
7,1401
5,187
5,873
2002,8
5,72
7,1630
5,978
5,549
7,1085
7,1752
7,1208
7,1850
7,1220
5,85
5,882
7,1372
5,723
7,1289
7,1345
7,1452
7,1190
7,1858
5,357
7,1748
5,363
7,1385
7,1708
7,1667
7,1133
5,543
7,1396
5,501
7,1063
5,35
7,1524
7,1315
5,861
7,2000
7,1622
5,762
7,1872
7,1674
7,1285
5,857
5,859
5,440
7,1313
7,1687
7,1735
7,1876
5,712
7,1356
7,1281
7,1900
5,678
7,1445
7,1712
7,1785
7,1142
5,318
7,1457
5,886
5,401
5,531
5,975
5,811
5,750
7,1505
7,1936
5,220
5,19
5,4
5,521
5,321
5,904
5,238
5,77
5,441
7,1529
5,209
5,850
5,584
7,1903
5,23
5,952
7,1881
5,480
7,1448
5,570
5,232
7,1730
5,153
7,1053
5,186
7,1288
7,1500
5,870
5,228
5,414
5,622
7,1419
7,1623
5,888
5,681
5,36
7,1438
5,392
5,82
7,1692
7,1196
5,827
5,864
5,137
5,497
7,1181
7,1338
5,916
7,1068
7,1651
7,1343
7,1984
7,1303
5,633
5,455
7,1371
7,1870
5,593
5,772
5,921
7,1213
5,472
5,589
5,216
7,1340
7,1240
7,1797
5,287
5,355
5,448
5,404
7,1243
7,1742
7,1616
7,1162
5,172
5,647
5,52
5,824
7,1138
5,132
5,390
5,876
5,809
5,358
7,1959
7,1641
7,1688
7,1477
5,128
5,879
7,1460
7,1555
7,1857
7,1391
7,1010
5,399
7,1634
5,737
5,423
5,400
7,1479
7,1862
7,1945
7,1696
7,1183
7,1827
5,344
5,2
5,288
7,1537
5,490
5,588
7,1090
7,1381
5,434
5,9
7,1164
7,1977
5,911
7,1201
5,856
7,1334
5,749
5,747
5,852
5,716
5,929
7,1440
7,1648
5,619
5,269
5,583
7,1355
7,1744
7,1417
7,1486
5,590
7,1131
5,195
5,829
7,1755
7,1435
5,306
7,1768
5,436
5,334
7,1671
7,1132
5,323
7,1932
5,972
5,652
7,1812
7,1611
5,822
7,1358
5,738
7,1764
5,43
5,832
7,1277
7,1094
5,191
7,1794
7,1043
7,1770
7,1772
7,1115
5,536
7,1232
5,862
5,282
7,1081
5,945
5,175
7,1508
7,1064
7,1492
7,1753
5,317
7,1767
5,601
5,887
7,1747
5,273
7,1480
5,699
7,1941
5,465
7,1507
5,628
5,18
5,299
5,804
7,1893
5,63
7,1603
7,1223
7,1348
7,1789
7,1657
5,581
5,366
5,561
7,1855
5,133
5,986
7,1151
7,1470
7,1075
7,1653
7,1364
7,1975
7,1981
5,574
5,295
5,73
5,789
5,83
7,1518
7,1832
7,1586
7,1722
7,1705
5,510
7,1312
7,1351
5,900
7,1139
7,1333
7,1837
7,1635
7,1409
7,1126
5,569
7,1946
5,592
5,662
7,1820
5,190
5,896
5,726
5,720
5,263
7,1082
7,1536
7,1424
5,830
5,960
7,1327
5,979
5,163
7,1269
5,261
7,1411
7,1541
7,1392
7,1007
7,1380
5,403
7,1762
7,1197
7,1234
5,933
7,1922
7,1124
5,792
7,1018
5,906
7,1985
5,957
7,1543
5,375
7,1359
5,88
7,1680
5,779
5,320
5,839
5,222
5,483
7,1761
7,1569
5,697
5,999
7,1247
5,99
7,1172
7,1620
5,554
5,565
5,645
5,142
5,416
7,1145
7,1185
5,326
7,1256
5,679
5,433
5,367
5,722
7,1229
5,294
5,456
5,814
5,913
7,1157
7,1982
7,1484
5,775
7,1341
5,105
5,100
5,950
5,267
7,1052
7,1450
7,1248
5,329
7,1040
5,69
5,409
7,1323
5,874
5,667
5,676
5,932
5,347
5,774
7,1907
5,752
7,1673
5,198
7,1055
7,1545
7,1388
7,1925
5,631
5,152
7,1942
7,1949
7,1690
7,1265
7,1593
5,930
7,1511
7,1111
7,1174
5,125
7,1211
7,1853
7,1001
5,107
7,1370
7,1258
5,109
5,154
5,695
5,506
7,1020
7,1965
7,1048
5,303
5,482
5,580
5,860
7,1677
7,1028
