1337,7
1472,7
1658,7
1333,7
1362,7
98,5
1681,7
50,5
1532,7
324,5
1179,7
1354,7
1579,7
72,5
689,5
441,5
1288,7
93,5
646,5
1922,7
440,5
1803,7
170,5
300,5
1544,7
710,5
618,5
713,5
1426,7
105,5
172,5
1067,7
310,5
1816,7
1441,7
1516,7
284,5
258,5
286,5
958,5
1026,7
249,5
591,5
566,5
763,5
704,5
711,5
588,5
868,5
1216,7
1935,7
590,5
1966,7
406,5
1038,7
903,5
569,5
656,5
1208,7
32,5
482,5
1393,7
666,5
977,5
1759,7
1170,7
1102,7
1643,7
1436,7
447,5
1711,7
999,5
180,5
59,5
1469,7
1895,7
1982,7
1802,7
918,5
1730,7
1704,7
1336,7
740,5
1808,7
175,5
753,5
1952,7
1079,7
421,5
658,5
128,5
1595,7
1953,7
1884,7
408,5
1767,7
1718,7
1223,7
1631,7
1222,7
1066,7
1331,7
360,5
1462,7
1253,7
1201,7
1256,7
1985,7
1167,7
1920,7
354,5
952,5
1881,7
1324,7
334,5
131,5
1537,7
1573,7
1064,7
1043,7
758,5
928,5
578,5
91,5
1577,7
971,5
1891,7
465,5
1582,7
980,5
1124,7
1236,7
1905,7
1381,7
1715,7
281,5
761,5
1269,7
151,5
1677,7
1555,7
1758,7
1899,7
1412,7
613,5
974,5
1498,7
1736,7
1233,7
631,5
1797,7
685,5
1313,7
13,5
1543,7
352,5
1630,7
737,5
1671,7
92,5
1422,7
1632,7
670,5
1491,7
296,5
415,5
1276,7
1368,7
1330,7
536,5
1790,7
202,5
329,5
686,5
1807,7
612,5
876,5
525,5
807,5
1025,7
1822,7
805,5
471,5
8,5
133,5
1483,7
505,5
555,5
759,5
156,5
1105,7
17,5
275,5
654,5
1559,7
969,5
593,5
1090,7
1150,7
1610,7
1785,7
1000,5
583,5
728,5
1679,7
735,5
1657,7
870,5
1545,7
208,5
791,5
811,5
377,5
1507,7
5,5
1203,7
865,5
787,5
1972,7
895,5
1604,7
1887,7
1009,7
1786,7
1461,7
572,5
1606,7
1360,7
1465,7
1780,7
303,5
1612,7
22,5
1430,7
113,5
630,5
1828,7
1963,7
1826,7
1240,7
48,5
600,5
1433,7
256,5
733,5
837,5
942,5
1451,7
458,5
623,5
1940,7
551,5
997,5
1932,7
148,5
1596,7
515,5
1394,7
1152,7
1745,7
992,5
162,5
1296,7
71,5
691,5
978,5
219,5
1636,7
1637,7
61,5
900,5
976,5
633,5
620,5
1481,7
385,5
169,5
545,5
764,5
659,5
1400,7
1049,7
1997,7
1739,7
125,5
358,5
1864,7
948,5
103,5
1672,7
137,5
466,5
345,5
1309,7
67,5
1524,7
1209,7
1137,7
1335,7
1728,7
1645,7
751,5
1243,7
1151,7
843,5
1508,7
1010,7
808,5
582,5
484,5
1772,7
501,5
1023,7
117,5
1274,7
643,5
614,5
1021,7
825,5
950,5
340,5
1357,7
55,5
1133,7
1372,7
337,5
1706,7
144,5
1045,7
76,5
459,5
742,5
1172,7
1390,7
369,5
97,5
601,5
1195,7
1183,7
829,5
847,5
1485,7
1282,7
1401,7
1815,7
436,5
709,5
832,5
1528,7
21,5
1522,7
1429,7
1947,7
1084,7
1041,7
1552,7
1352,7
1108,7
149,5
1707,7
1897,7
750,5
692,5
1794,7
584,5
1654,7
544,5
1578,7
423,5
1073,7
230,5
1951,7
712,5
640,5
1796,7
910,5
1006,7
1705,7
1339,7
1879,7
717,5
769,5
1964,7
889,5
802,5
1148,7
823,5
1571,7
143,5
1003,7
1492,7
1182,7
1840,7
949,5
1640,7
122,5
427,5
1721,7
901,5
777,5
1823,7
1188,7
1916,7
932,5
1001,7
1751,7
1141,7
1898,7
26,5
10,5
1215,7
1866,7
694,5
425,5
1563,7
1768,7
173,5
99,5
39,5
1036,7
1499,7
1431,7
567,5
930,5
701,5
196,5
203,5
448,5
1048,7
1116,7
29,5
915,5
1845,7
420,5
1356,7
1428,7
1930,7
155,5
183,5
1495,7
1959,7
142,5
1649,7
1622,7
1125,7
1650,7
1459,7
1297,7
1397,7
1241,7
519,5
899,5
757,5
1118,7
483,5
946,5
1801,7
1373,7
1445,7
1557,7
315,5
1664,7
404,5
320,5
314,5
309,5
134,5
119,5
639,5
1386,7
274,5
1869,7
400,5
1388,7
163,5
1929,7
68,5
1607,7
824,5
812,5
283,5
1349,7
282,5
435,5
1192,7
382,5
1556,7
1513,7
1615,7
624,5
1793,7
1567,7
1877,7
570,5
708,5
827,5
495,5
1788,7
176,5
112,5
255,5
755,5
1234,7
538,5
1912,7
1016,7
1868,7
527,5
831,5
1510,7
668,5
1350,7
1915,7
1332,7
830,5
1678,7
1731,7
346,5
347,5
628,5
1411,7
909,5
1927,7
573,5
298,5
1696,7
1775,7
1587,7
818,5
1882,7
461,5
1939,7
1358,7
1911,7
914,5
1281,7
1811,7
981,5
474,5
1103,7
359,5
276,5
398,5
1093,7
342,5
101,5
218,5
399,5
480,5
477,5
678,5
181,5
1733,7
251,5
554,5
1900,7
456,5
935,5
793,5
94,5
285,5
1907,7
20,5
1463,7
1287,7
1168,7
1855,7
1033,7
54,5
479,5
1574,7
1752,7
1958,7
1697,7
771,5
609,5
1185,7
804,5
988,5
1100,7
1490,7
433,5
403,5
1989,7
1901,7
886,5
1306,7
326,5
497,5
1709,7
1277,7
652,5
1642,7
535,5
1320,7
1749,7
885,5
198,5
796,5
1727,7
959,5
1392,7
1136,7
1262,7
411,5
672,5
684,5
150,5
214,5
923,5
534,5
1965,7
2,5
192,5
1471,7
1950,7
1906,7
1055,7
432,5
291,5
715,5
512,5
1468,7
577,5
1795,7
391,5
262,5
1407,7
1723,7
1962,7
1121,7
850,5
1694,7
372,5
815,5
1343,7
675,5
1806,7
1874,7
774,5
243,5
1285,7
45,5
1047,7
1836,7
1690,7
257,5
1087,7
452,5
1769,7
1366,7
960,5
1533,7
1641,7
225,5
261,5
